age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
97.5,-2.593430614,15.86329241,0.118115073,13.31078904,14.263325986432413,15.86329241,18.38051241,22.08660008,15.86329241,1.873693941027496
98.5,-2.570076037,15.90030484,0.119063807,13.32257456,14.284200116931572,15.90030484,18.44458291,22.19254999,15.90030484,1.8931508267109258
99.5,-2.547141473,15.93801545,0.12000429,13.33501512,14.305747446248832,15.93801545,18.50935798,22.29907253,15.93801545,1.9126302280862806
100.5,-2.524635245,15.97640787,0.120935994,13.34810726,14.327959698574343,15.97640787,18.57480931,22.4061266,15.97640787,1.9321227663078728
101.5,-2.502569666,16.01546483,0.121858355,13.36184843,14.350828712318771,16.01546483,18.6409074,22.51367407,16.01546483,1.9516181987441545
102.5,-2.48095189,16.05516984,0.12277087,13.37623516,14.37434614686709,16.05516984,18.70762408,22.62167597,16.05516984,1.971107169254561
103.5,-2.459785573,16.09550688,0.123673085,13.39126329,14.398503434539476,16.09550688,18.77493214,22.73009308,16.09550688,1.9905809904883247
104.5,-2.439080117,16.13645881,0.124564484,13.40693007,14.423292359460929,16.13645881,18.84280276,22.8388898,16.13645881,2.0100296652549043
105.5,-2.418838304,16.17800955,0.125444639,13.42323134,14.448704302274702,16.17800955,18.91120897,22.94802887,16.17800955,2.0294445677383024
106.5,-2.399063683,16.22014281,0.126313121,13.44016315,14.474730697815632,16.22014281,18.98012366,23.05747448,16.22014281,2.04881686139681
107.5,-2.379756861,16.26284277,0.127169545,13.45772088,14.501362809053074,16.26284277,19.04952063,23.16719057,16.26284277,2.0681383154674395
108.5,-2.360920527,16.30609316,0.128013515,13.47590046,14.528591955107164,16.30609316,19.11937316,23.27714304,16.30609316,2.0874003013290574
109.5,-2.342557728,16.34987759,0.128844639,13.49469797,14.556409493853357,16.34987759,19.18965453,23.38729906,16.34987759,2.10659407577774
110.5,-2.324663326,16.39418118,0.129662637,13.51410735,14.584806249428338,16.39418118,19.26034062,23.49762289,16.39418118,2.1257127632545716
111.5,-2.307240716,16.43898741,0.130467138,13.53412476,14.613773527227597,16.43898741,19.33140487,23.60808381,16.43898741,2.1447476390007325
112.5,-2.290287663,16.48428082,0.131257852,13.55474487,14.643302264569328,16.48428082,19.4028226,23.71864933,16.48428082,2.1636912921979987
113.5,-2.273803847,16.53004554,0.132034479,13.5759628,14.67338344615317,16.53004554,19.47456869,23.82928884,16.53004554,2.182535950720174
114.5,-2.257782149,16.57626713,0.132796819,13.59777181,14.704007628148194,16.57626713,19.54662051,23.9399692,16.57626713,2.20127554575826
115.5,-2.242227723,16.62292864,0.133544525,13.62016849,14.73516612764201,16.62292864,19.6189515,24.05066418,16.62292864,2.2199011093376964
116.5,-2.227132805,16.67001572,0.134277436,13.64314567,14.76684926365113,16.67001572,19.69153965,24.16134214,16.67001572,2.2384069689612938
117.5,-2.212495585,16.71751288,0.134995324,13.66669786,14.799047786632514,16.71751288,19.7643612,24.27197506,16.71751288,2.2567860677097733
118.5,-2.19831275,16.76540496,0.135697996,13.69081905,14.831752270488826,16.76540496,19.83739314,24.38253502,16.76540496,2.27503185520046
119.5,-2.184580762,16.81367689,0.136385276,13.71550304,14.86495322549183,16.81367689,19.91061278,24.49299479,16.81367689,2.2931379632174718
120.5,-2.171295888,16.86231366,0.137057004,13.7407435,14.898641079593972,16.86231366,19.98399779,24.60332779,16.86231366,2.311098190747875
121.5,-2.158454232,16.91130036,0.137713039,13.7665339,14.932806174881227,16.91130036,20.05752615,24.7135081,16.91130036,2.328906566017394
122.5,-2.146051754,16.96062216,0.138353254,13.79286758,14.967438804098093,16.96062216,20.13117619,24.8235105,16.96062216,2.346557265700509
123.5,-2.134084303,17.0102643,0.138977537,13.81973772,15.002529187235957,17.0102643,20.20492657,24.93331042,17.0102643,2.364044636133029
124.5,-2.122547629,17.06021213,0.139585795,13.84713731,15.03806745419227,17.06021213,20.27875629,25.04288396,17.06021213,2.3813632730346934
