age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
131.5,-0.789435274,37.02110818,0.201683791,26.56719327,30.508750333394083,37.02110818,46.52245567242746,58.10832895,37.02110818,7.46655744476351
132.5,-0.787374433,37.39088668,0.201971282,26.81859231,30.804469151234617,37.39088668,47.00121504548647,58.72012509,37.39088668,7.551885317876324
133.5,-0.785870695,37.76148905,0.202218375,27.0726516,31.102114377195832,37.76148905,47.479639583686335,59.33118206,37.76148905,7.636066953271294
134.5,-0.784929893,38.1326991,0.202425006,27.3292989,31.401556216903042,38.1326991,47.957418362277245,59.94113978,38.1326991,7.719011844113695
135.5,-0.784557605,38.50429603,0.202591183,27.5884554,31.70265897276694,38.50429603,48.43423746718455,60.54963673,38.50429603,7.800630883299903
136.5,-0.78475917,38.87605489,0.20271698,27.85003573,32.00528137584899,38.87605489,48.90978043123341,61.15631078,38.87605489,7.880836441615032
137.5,-0.785539703,39.24774707,0.202802535,28.11394809,32.30927683571476,39.24774707,49.38372893976302,61.76079992,39.24774707,7.959542598834823
138.5,-0.786904102,39.61914076,0.202848049,28.38009427,32.61449363540557,39.61914076,49.85576355053204,62.36274309,39.61914076,8.036665406222378
139.5,-0.788858208,39.98999994,0.202853758,28.64837137,32.920775392053514,39.98999994,50.32556250928759,62.96178288,39.98999994,8.112121770248773
140.5,-0.791403051,40.36009244,0.202820053,28.91866389,33.22796056596057,40.36009244,50.79281145255796,63.55755646,40.36009244,8.1858360877657
141.5,-0.794546352,40.72917544,0.202747236,29.1908599,33.535884274771654,40.72917544,51.25718635805231,64.14971608,40.72917544,8.257727745019084
142.5,-0.79829102,41.09701099,0.202635758,29.46483511,33.84437710027349,41.09701099,51.71837187960587,64.73791012,41.09701099,8.327723973492981
143.5,-0.802640891,41.46335907,0.202486098,29.74046108,34.15326613002807,41.46335907,52.17605334677213,65.32179369,41.46335907,8.39575378805721
144.5,-0.807599577,41.82797963,0.202298783,30.01760377,34.46237519676555,41.82797963,52.62991913067978,65.90102746,41.82797963,8.46174937449779
145.5,-0.813170461,42.19063313,0.202074385,30.29612378,34.77152524672727,42.19063313,53.07966129602766,66.47527837,42.19063313,8.525646242505376
146.5,-0.819356692,42.55108107,0.201813521,30.57587654,35.08053461952539,42.55108107,53.52497643240153,67.04422046,42.55108107,8.587383493093148
147.5,-0.826161176,42.90908653,0.201516851,30.85671255,35.389219405602915,42.90908653,53.96556635906303,67.60753554,42.90908653,8.646903996812117
148.5,-0.833586038,43.2644155,0.201185082,31.13847695,35.6973939483479,43.2644155,54.40113942093999,68.16491273,43.2644155,8.70415498004957
149.5,-0.841634949,43.61683402,0.200818928,31.42101289,36.00487108408459,43.61683402,54.831407859977745,68.7160548,43.61683402,8.759085850650331
150.5,-0.850307441,43.9661169,0.200419208,31.70415418,36.311462573502084,43.9661169,55.25609697198562,69.26066574,43.9661169,8.811654327933415
151.5,-0.859607525,44.31203579,0.199986681,31.98773757,36.61697980776872,44.31203579,55.67493208324192,69.7984699,44.31203579,8.861816965995313
152.5,-0.869534339,44.65437319,0.199522233,32.27158972,36.9212334644216,44.65437319,56.08765488148304,70.32919455,44.65437319,8.909540252084133
153.5,-0.880088651,44.99291356,0.199026736,32.55553716,37.22403469725823,44.99291356,56.494012601093424,70.85258197,44.99291356,8.95479272897694
154.5,-0.891270585,45.32744704,0.198501096,32.83940314,37.52519520687043,45.32744704,56.89376265154946,71.36838696,45.32744704,8.997547916321956
155.5,-0.903079458,45.65777013,0.197946255,33.12300797,37.824527600527496,45.65777013,57.28667349100045,71.87637634,45.65777013,9.037784608884364
156.5,-0.915513542,45.98368656,0.197363191,33.40616909,38.121845942740194,45.98368656,57.67252547492659,72.37632936,45.98368656,9.075487113425414
157.5,-0.928569454,46.30500858,0.196752931,33.68870064,38.416966002570156,46.30500858,58.051112596438635,72.86803693,46.30500858,9.110646158095147
158.5,-0.942245864,46.62155183,0.196116472,33.97041915,38.70970600600534,46.62155183,58.42223622683805,73.35131006,46.62155183,9.143254264064744
159.5,-0.956537923,46.93314404,0.19545489,34.25113618,38.99988672386196,46.93314404,58.7857153236245,73.82596855,46.93314404,9.173312505692355
160.5,-0.971440492,47.23962058,0.194769279,34.5306634,39.28733190895867,47.23962058,59.14138160853841,74.2918484,47.23962058,9.200826840600161
161.5,-0.986947308,47.54082604,0.194060758,34.80881186,39.57186891817461,47.54082604,59.48908084028729,74.74880046,47.54082604,9.225808737268538
162.5,-1.003050887,47.83661466,0.193330477,35.08539244,39.853328890700524,47.83661466,59.82867376499042,75.19669066,47.83661466,9.248275530282994
163.5,-1.019742425,48.12685082,0.192579614,35.36021624,40.13154729619166,48.12685082,60.160036458233236,75.63540025,48.12685082,9.268250353951185
164.5,-1.037011698,48.41140938,0.191809374,35.63309497,40.40636430720024,48.41140938,60.48306062377978,76.0648259,48.41140938,9.285762127635529
165.5,-1.054846957,48.69017613,0.191020995,35.90384139,40.67762503255499,48.69017613,60.797654575710865,76.48487978,48.69017613,9.300845891077849
166.5,-1.073234825,48.9630481,0.190215739,36.17226975,40.945180170227495,48.9630481,61.10374286905269,76.8954897,48.9630481,9.313542378034047
167.5,-1.092160195,49.22993391,0.189394901,36.43819618,41.20888608351514,49.22993391,61.40126740432079,77.29659902,49.22993391,9.323898459120993
168.5,-1.111606122,49.49075409,0.188559804,36.70143915,41.46860534839413,49.49075409,61.69018737879521,77.68816668,49.49075409,9.3319668910226
169.5,-1.131553723,49.74544132,0.187711798,36.96181994,41.724207113765345,49.74544132,61.97047946091605,78.0701671,49.74544132,9.337806232480693
170.5,-1.151982079,49.99394068,0.186852266,37.21916305,41.97556723396798,49.99394068,62.24213855836326,78.44259001,49.99394068,9.341481102327581
171.5,-1.172868141,50.23620985,0.185982617,37.47329665,42.222568830879275,50.23620985,62.5051774667876,78.80544037,50.23620985,9.343061776064177
172.5,-1.19418462,50.47222213,0.185104331,37.72405025,42.4651021861797,50.47222213,62.759631102500485,79.15873364,50.47222213,9.342626911457046
173.5,-1.215907492,50.70195581,0.184218803,37.97126574,42.703066052660226,50.70195581,63.005542498753606,79.5025122,50.70195581,9.340253609077095
174.5,-1.238005268,50.92540942,0.183327556,38.2147829,42.93636670526659,50.92540942,63.242982303373715,79.83682168,50.92540942,9.336030847267978
175.5,-1.260445591,51.14259229,0.182432113,38.45444923,43.16491872903033,51.14259229,63.472037171043134,80.16172522,51.14259229,9.33005117576221
176.5,-1.283193626,51.3535268,0.181534018,38.69011819,43.38864542801854,51.3535268,63.69281178905502,80.47729968,51.3535268,9.322412058474681
177.5,-1.306212032,51.55824831,0.180634839,38.92164966,43.6074788649176,51.55824831,63.90542909300117,80.78363524,51.55824831,9.313215882598872
178.5,-1.329460945,51.75680513,0.179736168,39.14891037,43.82136004316246,51.75680513,64.11003029011547,81.08083497,51.75680513,9.302569821988941
179.5,-1.35289798,51.94925841,0.178839614,39.37177435,44.03023928055862,51.94925841,64.30677418285862,81.36901438,51.94925841,9.290585321630655
180.5,-1.376478254,52.13568193,0.177946804,39.59012338,44.234076211150715,52.13568193,64.49583708225488,81.64830091,52.13568193,9.27737797380405
181.5,-1.400154426,52.31616197,0.177059379,39.80384736,44.43284003464836,52.31616197,64.67741238840985,81.91883344,52.31616197,9.263067150071617
182.5,-1.423876772,52.49079703,0.17617899,40.01284477,44.626509645162,52.49079703,64.85171001254119,82.18076174,52.49079703,9.2477756050404
183.5,-1.447593267,52.65969757,0.175307296,40.21702302,44.81507369151986,52.65969757,65.01895598705619,82.43424593,52.65969757,9.23162918917447
184.5,-1.471249702,52.82298572,0.174445958,40.41629881,44.998530760166176,52.82298572,65.17939170139097,82.67945587,52.82298572,9.21475634834572
185.5,-1.494789826,52.9807949,0.173596636,40.61059851,45.17688936513441,52.9807949,65.33327330337127,82.91657062,52.9807949,9.197287767245957
186.5,-1.518155513,53.13326946,0.172760982,40.79985847,45.35016809402212,53.13326946,65.48087076075893,83.1457778,53.13326946,9.17935580878021
187.5,-1.541286949,53.28056425,0.17194064,40.98402528,45.51839542355184,53.28056425,65.62246747819664,83.36727297,53.28056425,9.16109431670612
188.5,-1.564122852,53.42284417,0.171137232,41.16305606,45.68161002835972,53.42284417,65.75835859841466,83.581259,53.42284417,9.142637676821137
189.5,-1.586600712,53.5602837,0.170352363,41.33691866,45.83986035546688,53.5602837,65.88885104289928,83.78794544,53.5602837,9.124120891245383
190.5,-1.608657054,53.69306637,0.169587605,41.50559186,45.99320491082245,53.69306637,66.01426150500714,83.98754779,53.69306637,9.105678530794343
191.5,-1.630227728,53.82138422,0.168844497,41.66906547,46.14171193284201,53.82138422,66.1349159344372,84.18028693,53.82138422,9.087444546469637
192.5,-1.651248208,53.94543725,0.168124538,41.82734048,46.28545929536304,53.94543725,66.25114832789133,84.36638832,53.94543725,9.06955171486424
193.5,-1.67165392,54.06543278,0.167429179,41.98042905,46.424534360647115,54.06543278,66.363299317484,84.54608137,54.06543278,9.052131022635088
194.5,-1.691380583,54.18158486,0.166759816,42.12835452,46.55903382070836,54.18158486,66.47171489843183,84.71959869,54.18158486,9.035311121841985
195.5,-1.710364557,54.29411356,0.166117788,42.27115134,46.689063229687214,54.29411356,66.57674547668131,84.88717537,54.29411356,9.019218046008005
196.5,-1.728543207,54.40324431,0.165504365,42.40886495,46.81473693921,54.40324431,66.67874400573518,85.04904822,54.40324431,9.003974403466412
197.5,-1.745855274,54.50920717,0.164920747,42.54155162,46.93617754743178,54.50920717,66.77806509730999,85.205455,54.50920717,8.989699164854157
198.5,-1.762241248,54.61223603,0.164368054,42.66927817,47.05351560846605,54.61223603,66.87506315561913,85.35663368,54.61223603,8.976506960839787
199.5,-1.777643747,54.71256787,0.16384732,42.79212167,47.16688923323722,54.71256787,66.97009097358644,85.50282159,54.71256787,8.964507615817608
200.5,-1.792007891,54.81044184,0.163359491,42.91016914,47.27644337150798,54.81044184,67.06349849792932,85.64425466,54.81044184,8.953805880467504
201.5,-1.805281675,54.90609842,0.162905415,43.02351704,47.38232945450747,54.90609842,67.15563090263164,85.78116658,54.90609842,8.944500749140945
202.5,-1.817416335,54.99977846,0.162485839,43.13227083,47.48470466354997,54.99977846,67.24682721057883,85.91378798,54.99977846,8.936685147887228
203.5,-1.828366707,55.09172217,0.162101402,43.23654442,47.58373130122634,55.09172217,67.3374184643706,86.04234557,55.09172217,8.930445402351483
204.5,-1.838091576,55.18216811,0.161752634,43.33645956,47.679575934097294,55.18216811,67.42772651083801,86.16706131,55.18216811,8.925861041623302
205.5,-1.846554015,55.271352,0.161439944,43.43214518,47.77240879615039,55.271352,67.51806147573821,86.28815157,55.271352,8.923003971684288
206.5,-1.853721704,55.35950558,0.161163623,43.52373663,47.86240266975917,55.35950558,67.60872081979662,86.40582627,55.35950558,8.921938486761515
207.5,-1.859567242,55.44685531,0.160923833,43.61137495,47.94973216731178,55.44685531,67.69998682098131,86.52028803,55.44685531,8.922720484281601
208.5,-1.864068443,55.53362107,0.160720609,43.69520604,48.03457253085948,55.53362107,67.79212539903008,86.63173131,55.53362107,8.92539739834563
