age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
67.5,-1.042372125,19.8127028,0.13544409,15.80616582,17.37985324651076,19.8127028,23.059992596790664,26.63944376,19.8127028,2.683513501186452
68.5,-1.050254232,20.0045944,0.13620286,15.94427185,17.53729680813772,20.0045944,23.307066074754022,26.96033222,20.0045944,2.724682970419984
69.5,-1.058705595,20.19703171,0.136951959,16.08306098,17.695285468711358,20.19703171,23.555227282184795,27.28385531,20.19703171,2.7660230586696204
70.5,-1.067731529,20.39001872,0.137691478,16.22255158,17.85383000620744,20.39001872,23.804493000132183,27.6101008,20.39001872,2.8075318140044683
71.5,-1.077321193,20.58356862,0.138421673,16.36275897,18.01294411455483,20.58356862,24.054891251957976,27.93916194,20.58356862,2.8492120046907012
72.5,-1.087471249,20.77769565,0.139142773,16.50370229,18.172643753737148,20.77769565,24.306453309858387,28.27114631,20.77769565,2.891066189291037
73.5,-1.098152984,20.97242631,0.139855242,16.64539409,18.332947568583226,20.97242631,24.55922433633934,28.60616106,20.97242631,2.933103756912217
74.5,-1.10933408,21.16779192,0.140559605,16.78784656,18.4938762746365,21.16779192,24.813256123337176,28.94432077,21.16779192,2.9753364709973917
75.5,-1.120974043,21.36383013,0.141256489,16.93106986,18.655452466335692,21.36383013,25.068608585270354,29.2857444,21.36383013,3.017779635756214
76.5,-1.133024799,21.56058467,0.141946613,17.07507197,18.817700499069925,21.56058467,25.32534926403017,29.63055429,21.56058467,3.060451968206223
77.5,-1.145431351,21.75810506,0.142630785,17.21985864,18.98064624698178,21.75810506,25.583553023723198,29.97887524,21.75810506,3.103375604820272
78.5,-1.158132499,21.95644627,0.143309898,17.36543339,19.14431685818936,21.95644627,25.843301689008054,30.33083356,21.95644627,3.1465760753961804
79.5,-1.171061612,22.15566842,0.143984924,17.51179749,19.308740601571078,22.15566842,26.104683697081384,30.68655618,22.15566842,3.1900822336229
80.5,-1.184141975,22.35583862,0.144656953,17.65894807,19.47394686695572,22.35583862,26.36779569803371,31.04616685,22.35583862,3.233927496528925
81.5,-1.197307185,22.55702268,0.145327009,17.80688538,19.639965553164583,22.55702268,26.632734377384292,31.40979543,22.55702268,3.278144638029564
82.5,-1.210475099,22.75929558,0.145996289,17.95560314,19.806827486148904,22.75929558,26.899606762357315,31.77756321,22.75929558,3.3227726949341028
83.5,-1.223565263,22.9627344,0.146666,18.10509471,19.974563989657792,22.9627344,27.16852303739126,32.14959054,22.9627344,3.3678524035103994
84.5,-1.236497304,23.16741888,0.147337375,18.25535252,20.143206786028365,23.16741888,27.439597119366677,32.52599493,23.16741888,3.41342668330464
85.5,-1.249186293,23.37343341,0.148011715,18.4063661,20.31278806353953,23.37343341,27.712948493008476,32.90688716,23.37343341,3.459541964452398
86.5,-1.261555446,23.58086145,0.148690256,18.55812709,20.48334028382903,23.58086145,27.988696268400272,33.29237745,23.58086145,3.506244325701031
87.5,-1.273523619,23.78979096,0.149374297,18.71062426,20.654896279886323,23.78979096,28.266964785601175,33.68256717,23.78979096,3.553583300426955
88.5,-1.285013783,24.00031064,0.150065107,18.86384686,20.82748917964143,24.00031064,28.54787946030138,34.07755271,24.00031064,3.6016091842248383
89.5,-1.295952066,24.21251028,0.150763933,19.01778428,21.001152381633286,24.21251028,28.831567064809988,34.47742403,24.21251028,3.650373277615731
90.5,-1.306268473,24.42648043,0.151471982,19.17242647,21.1759197258194,24.42648043,29.118154988424482,34.88226421,24.42648043,3.6999274040163126
91.5,-1.31589753,24.642312,0.152190413,19.32776424,21.35182542411302,24.642312,29.407770751955127,35.2921491,24.642312,3.750323640554856
92.5,-1.324778843,24.86009596,0.152920322,19.48378967,21.528904202412257,24.86009596,29.70054134382016,35.707147,24.86009596,3.801613879154099
93.5,-1.332857581,25.07992303,0.153662731,19.64049642,21.707191362551367,25.07992303,29.996592657960626,36.12731836,25.07992303,3.8538494660595948
94.5,-1.340080195,25.30188584,0.154418635,19.79787788,21.88672288657145,25.30188584,30.29605167111914,36.55271218,25.30188584,3.9070826743386284
95.5,-1.346412105,25.52606977,0.155188768,19.95593574,22.067535727390343,25.52606977,30.599035520305506,36.98337837,25.52606977,3.961359319488343
96.5,-1.351813296,25.75256528,0.155973912,20.1146687,22.2496675838873,25.75256528,30.90566566671036,37.41934991,25.75256528,4.016728350756975
97.5,-1.356253969,25.9814599,0.156774684,20.27408001,22.433157355349444,25.9814599,31.216058064573122,37.86065382,25.9814599,4.073235165681171
98.5,-1.359710858,26.2128399,0.157591579,20.43417606,22.618045114340752,26.2128399,31.530324919219098,38.30730842,26.2128399,4.130922829915202
99.5,-1.362167159,26.44679027,0.158424964,20.59496663,22.804372308403206,26.44679027,31.848574369200243,38.75932329,26.44679027,4.1898317964403
100.5,-1.363612378,26.68339457,0.159275071,20.75646502,22.992181866330807,26.68339457,32.17090991740085,39.21669915,26.68339457,4.249999564657764
101.5,-1.364042106,26.92273494,0.160141995,20.91868832,23.18151834418088,26.92273494,32.49743021634007,39.67942783,26.92273494,4.311460484147806
102.5,-1.363457829,27.16489199,0.161025689,21.08165758,23.37242804846919,27.16489199,32.82822859956963,40.14749235,27.16489199,4.374245449300331
103.5,-1.361865669,27.40994539,0.161925976,21.24539741,23.564959171949695,27.40994539,33.16339350883722,40.62086606,27.40994539,4.438382159382451
104.5,-1.35928261,27.65796978,0.162842452,21.40993987,23.759161981608084,27.65796978,33.50300333214217,41.09951874,27.65796978,4.5038916163171
105.5,-1.355720571,27.90904433,0.163774719,21.57531575,23.955088581908882,27.90904433,33.847137857955396,41.58340237,27.90904433,4.570795892704294
106.5,-1.351202536,28.16324264,0.164722138,21.74156399,24.152793413089427,28.16324264,34.19586564950835,42.07246636,28.16324264,4.639109540673564
107.5,-1.345754408,28.42063744,0.165683945,21.90872739,24.35233317327914,28.42063744,34.54924953857987,42.56665066,28.42063744,4.708843330473901
108.5,-1.339405453,28.68130005,0.166659247,22.07685313,24.55376675792708,28.68130005,34.90734606639513,43.06588662,28.68130005,4.780003869314063
109.5,-1.332188093,28.94530029,0.167647017,22.24599293,24.757155459517524,28.94530029,35.27020498233578,43.57009739,28.94530029,4.852593249787735
110.5,-1.324137479,29.21270645,0.168646104,22.41620302,24.9625628578565,29.21270645,35.637869352191466,44.07919809,29.21270645,4.9266091300881705
111.5,-1.315291073,29.48358527,0.169655235,22.58754414,25.170054885208405,29.48358527,36.010375302971056,44.59309597,29.48358527,5.002044587624388
112.5,-1.30568824,29.75800198,0.170673022,22.76008145,25.379699840076672,29.75800198,36.38775207400308,45.11169064,29.75800198,5.078888126608584
113.5,-1.295369867,30.03602021,0.17169797,22.93388449,25.591568271487418,30.03602021,36.77002197322718,45.63487433,30.03602021,5.157123696935974
114.5,-1.284374967,30.31770417,0.17272854,23.10902476,25.805732648871206,30.31770417,37.15720332608684,46.16252884,30.31770417,5.236732777436012
115.5,-1.272750864,30.60311107,0.173762961,23.28558367,26.022268376826844,30.60311107,37.549300275788916,46.69453697,30.60311107,5.317687195335078
116.5,-1.260539193,30.89230072,0.174799493,23.46364195,26.24125220520208,30.89230072,37.94631597869158,47.23076853,30.89230072,5.399958503459535
117.5,-1.247783611,31.18532984,0.175836284,23.6432856,26.462763059450847,31.18532984,38.348244857159116,47.77108893,31.18532984,5.483512514379915
118.5,-1.234527763,31.48225315,0.176871417,23.8246044,26.68688154126505,31.48225315,38.755074546391256,48.31535768,31.48225315,5.568310724993213
119.5,-1.220815047,31.78312329,0.177902912,24.00769173,26.913689950854284,31.78312329,39.166785636726715,48.86342877,31.78312329,5.65431018574602
120.5,-1.206688407,32.08799062,0.17892874,24.19264433,27.14327193765634,32.08799062,39.5833519033342,49.41515104,32.08799062,5.741463730768419
121.5,-1.19219015,32.39690313,0.17994683,24.37956211,27.37571239561996,32.39690313,40.00474033012253,49.97036852,32.39690313,5.829720020060578
122.5,-1.177361786,32.7099062,0.180955078,24.5685479,27.611097181682876,32.7099062,40.4309110687885,50.52892088,32.7099062,5.919023627793683
123.5,-1.162243894,33.02704244,0.181951361,24.75970717,27.849512778790398,33.02704244,40.861817789959765,51.09064381,33.02704244,6.009315321762761
124.5,-1.146876007,33.34835148,0.182933537,24.95314776,28.09104623639111,33.34835148,41.29740723786676,51.65536941,33.34835148,6.100531889355585
125.5,-1.131296524,33.67386973,0.183899465,25.14897956,28.33578461004394,33.67386973,41.737619853119924,52.22292668,33.67386973,6.192606627826695
126.5,-1.115542634,34.00363017,0.184847006,25.3473142,28.583814862483447,34.00363017,42.18238942004049,52.79314187,34.00363017,6.285469230055772
127.5,-1.099650267,34.33766207,0.185774041,25.54826471,28.83522329199559,34.33766207,42.63164358958634,53.36583897,34.33766207,6.379046241236325
128.5,-1.083654055,34.67599076,0.18667847,25.75194512,29.090095449130537,34.67599076,43.085303430911445,53.94084012,34.67599076,6.473260900810938
129.5,-1.067587314,35.01863732,0.187558229,25.95847011,29.3485155385004,35.01863732,43.54328391139892,54.51796605,35.01863732,6.568033597732507
130.5,-1.051482972,35.36561737,0.18841128,26.16795559,29.610566138247293,35.36561737,44.005492812551815,55.09703793,35.36561737,6.663281236671933
131.5,-1.035367321,35.71694723,0.189235738,26.38051177,29.876327407350164,35.71694723,44.471838517787134,55.67786843,35.71694723,6.758922868176105
132.5,-1.019277299,36.07262569,0.190029545,26.59626062,30.145877868899884,36.07262569,44.94220828244567,56.26028801,36.07262569,6.8548646468260115
133.5,-1.003235326,36.43265996,0.190790973,26.81530934,30.41929204427933,36.43265996,45.41650063788925,56.84410756,36.43265996,6.951022642746541
134.5,-0.987269866,36.79704392,0.191518224,27.03777112,30.696641694628525,36.79704392,45.894598854916175,57.42914961,36.79704392,7.047304500008398
135.5,-0.971406609,37.1657671,0.192209619,27.26375553,30.97799449616863,37.1657671,46.37638289192585,58.01523548,37.1657671,7.143617934133734
136.5,-0.955670107,37.53881268,0.192863569,27.49336962,31.263413796817563,37.53881268,46.86172713300494,58.60218796,37.53881268,7.2398693894872554
137.5,-0.940083834,37.91615721,0.193478582,27.72671746,31.552958156254384,37.91615721,47.35050055009171,59.18983178,37.91615721,7.335964331879877
138.5,-0.924670244,38.2977703,0.194053274,27.96389959,31.84668072507406,38.2977703,47.84256708978558,59.77799389,38.2977703,7.431807713614963
139.5,-0.909450843,38.6836143,0.194586368,28.20501252,32.14462892813113,38.6836143,48.337785362107056,60.36650388,38.6836143,7.527304007749863
140.5,-0.894446258,39.07364401,0.195076705,28.4501482,32.446843819389365,39.07364401,48.836009108176164,60.95519425,39.07364401,7.622357725813787
141.5,-0.879676305,39.46780643,0.195523246,28.69939347,32.753359694131,39.46780643,49.337087193058984,61.54390076,39.46780643,7.716873625693273
142.5,-0.865160071,39.86604044,0.195925079,28.95282957,33.06420348683002,39.86604044,49.840863857167705,62.13246268,39.86604044,7.810757122624195
143.5,-0.850915987,40.26827652,0.196281418,29.21053153,33.37939440496397,40.26827652,50.347178530374194,62.72072311,40.26827652,7.903914415761706
144.5,-0.836961905,40.67443658,0.196591612,29.47256769,33.698943344687684,40.67443658,50.85586643349281,63.30852916,40.67443658,7.996253054453967
145.5,-0.823315176,41.08443363,0.19685514,29.73899917,34.02285256272457,41.08443363,51.366758121954845,63.89573222,41.08443363,8.087681934054359
146.5,-0.809992726,41.49817164,0.19707162,30.00987927,34.35111507150474,41.49817164,51.879680166885635,64.48218816,41.49817164,8.178111912132858
147.5,-0.797011132,41.91554528,0.197240806,30.28525305,34.683714270190094,41.91554528,52.394454945968036,65.06775743,41.91554528,8.267455934956695
148.5,-0.784386693,42.33643978,0.197362591,30.56515671,35.020623474323784,42.33643978,52.91090097632492,65.65230527,42.33643978,8.35562944869627
149.5,-0.772135506,42.76073078,0.197437004,30.84961718,35.36180560674542,42.76073078,53.428832870503186,66.23570179,42.76073078,8.442550574053783
150.5,-0.760273528,43.18828419,0.19746421,31.13865154,35.70721278244229,43.18828419,53.948061491547655,66.81782206,43.18828419,8.52814041883384
151.5,-0.748815968,43.61895703,0.197444522,31.43226571,36.056785880353644,43.61895703,54.4683951947079,67.39854494,43.61895703,8.612324120926889
152.5,-0.737780398,44.0525931,0.197378345,31.73045808,36.41045434424613,44.0525931,54.989635380925144,67.97775861,44.0525931,8.69502791903642
153.5,-0.727181568,44.48903027,0.197266263,32.03321196,36.76813579884218,44.48903027,55.511584308242,68.5553511,44.48903027,8.776184745856781
154.5,-0.717035494,44.92809483,0.197108968,32.34050069,37.12973581123513,44.92809483,56.03403939908457,69.13121752,44.92809483,8.855730406147435
155.5,-0.707358338,45.36960315,0.196907274,32.6522856,37.49514773859521,45.36960315,56.55679494339908,69.70525793,45.36960315,8.933604878728314
156.5,-0.698166437,45.81336172,0.196662115,32.96851571,37.86425244832644,45.81336172,57.079642350341715,70.27737718,45.81336172,9.009752611115239
157.5,-0.689476327,46.25916729,0.196374538,33.28912731,38.23691828462015,46.25916729,57.60237017765972,70.8474848,46.25916729,9.084122604838461
158.5,-0.68130475,46.70680701,0.196045701,33.61404373,38.613000854765154,46.70680701,58.12476447865828,71.41549477,46.70680701,9.156668721747163
159.5,-0.673668658,47.15605863,0.195676862,33.94317499,38.99234317945807,47.15605863,58.64660859210606,71.98132532,47.15605863,9.227349577006418
160.5,-0.666585194,47.60669074,0.19526938,34.27641756,39.374775449324645,47.60669074,59.167683778581576,72.54489869,47.60669074,9.29612898465154
161.5,-0.660069969,48.05846572,0.19482473,34.61365176,39.760115339514236,48.05846572,59.68777172917741,73.10613746,48.05846572,9.362977608113257
162.5,-0.654142602,48.51113138,0.19434441,34.95474943,40.14816786571773,48.51113138,60.20664599316735,73.66497514,48.51113138,9.427867206478586
163.5,-0.648819666,48.96443224,0.193830046,35.29956396,40.53872575840266,48.96443224,60.72408336725311,74.22134215,48.96443224,9.490778153443083
164.5,-0.644118611,49.41810374,0.193283319,35.64793577,40.93156963497928,49.41810374,61.239857546115495,74.77517319,49.41810374,9.551695109553513
165.5,-0.640056805,49.87187409,0.192705974,35.99969112,41.326468234259245,49.87187409,61.75374090483565,75.32640513,49.87187409,9.610608071718813
166.5,-0.636651424,50.32546478,0.192099812,36.354642,41.72317875840606,50.32546478,62.26550464057742,75.87497649,50.32546478,9.667512323050621
167.5,-0.633919328,50.77859121,0.191466681,36.71258626,42.12144737294413,50.77859121,62.774918950206406,76.42082697,50.77859121,9.722408324834474
168.5,-0.631876912,51.23096332,0.190808471,37.07330766,42.521009567210136,51.23096332,63.28175344893725,76.96389688,51.23096332,9.775301778946284
169.5,-0.63053994,51.68228625,0.190127105,37.43657601,42.921590713585644,51.68228625,63.78577728907175,77.50412655,51.68228625,9.826203464493805
170.5,-0.629923353,52.13226113,0.18942453,37.80214741,43.32290675589254,52.13226113,64.28675937720706,78.04145573,52.13226113,9.87512906238752
171.5,-0.630041066,52.58058583,0.188702714,38.16976444,43.724664656727775,52.58058583,64.78446896011448,78.57582294,52.58058583,9.922099249830941
172.5,-0.630905733,53.02695588,0.187963636,38.53915657,44.12656327867627,53.02695588,65.2786758264848,79.10716478,53.02695588,9.96713943321638
173.5,-0.632528509,53.47106525,0.187209281,38.91004046,44.52829399008459,53.47106525,65.76915068911603,79.63541524,53.47106525,10.010279679756586
174.5,-0.634918779,53.91260737,0.18644163,39.28212045,44.92954169309659,53.91260737,66.25566540684375,80.16050495,53.91260737,10.051554395612813
175.5,-0.638083884,54.35127608,0.185662657,39.65508906,45.32998555008834,54.35127608,66.73799363281368,80.68236046,54.35127608,10.091002328353344
176.5,-0.642028835,54.78676659,0.184874323,40.02862762,45.72929987347416,54.78676659,67.21591120654789,81.20090348,54.78676659,10.12866638268527
177.5,-0.646756013,55.21877657,0.184078567,40.40240687,46.12715528608945,55.21877657,67.68919642002099,81.71605007,55.21877657,10.164593262498776
178.5,-0.652262297,55.64701131,0.183277339,40.77608405,46.52321968752726,55.64701131,68.15763484778167,82.22770492,55.64701131,10.198836156199706
179.5,-0.658551638,56.07116407,0.182472427,41.14932239,46.91715843703743,56.07116407,68.62099980097996,82.73578555,56.07116407,10.231441392568097
180.5,-0.665609025,56.49095862,0.181665781,41.52175462,47.308637542826055,56.49095862,69.07909241277171,83.24017154,56.49095862,10.262474117140982
181.5,-0.673425951,56.90610886,0.18085918,41.89302144,47.69732271675214,56.90610886,69.5317026256436,83.74075385,56.90610886,10.291992185410336
182.5,-0.681987284,57.31634059,0.180054395,42.26275389,48.08288144021049,57.31634059,69.97862971230181,84.23740907,57.31634059,10.320059028546394
183.5,-0.691273614,57.72138846,0.179253153,42.63057829,48.464983956027524,57.72138846,70.41967900038557,84.73000377,57.72138846,10.346740876992815
184.5,-0.701261055,58.12099696,0.178457127,42.99611758,48.84330473700472,58.12099696,70.85466185423168,85.21839391,58.12099696,10.372106135857333
185.5,-0.711921092,58.51492143,0.177667942,43.3589927,49.21752331803031,58.51492143,71.2833970456537,85.70242429,58.51492143,10.396225666759797
186.5,-0.723218488,58.90293208,0.176887192,43.71882106,49.58732579897061,58.90293208,71.7057139066754,86.18192445,58.90293208,10.41917425619792
187.5,-0.735121189,59.28479948,0.176116307,44.07523324,49.95240603957152,59.28479948,72.12143747308663,86.65672655,59.28479948,10.44101994565312
188.5,-0.747580416,59.66032626,0.175356814,44.42784452,50.31246685851208,59.66032626,72.53042022514977,87.12662858,59.66032626,10.461844735154136
189.5,-0.760550666,60.02931704,0.174610071,44.77628678,50.66722129352163,60.02931704,72.93251151162941,87.59143077,60.02931704,10.48172331043591
190.5,-0.773984558,60.39158721,0.173877336,45.1202019,51.01639361574871,60.39158721,73.32756618467826,88.05092631,60.39158721,10.500728300886472
191.5,-0.787817728,60.74698785,0.173159953,45.45922209,51.359721627997445,60.74698785,73.7154690026761,88.50487158,60.74698785,10.51894556099757
192.5,-0.801993069,61.09536847,0.172459052,45.79300591,51.69695634838839,61.09536847,74.09609783294857,88.95303286,61.09536847,10.53644932792689
193.5,-0.816446409,61.43660077,0.171775726,46.12121938,52.027864251511176,61.43660077,74.46934680242664,89.39515827,61.43660077,10.553316700238907
194.5,-0.831110299,61.77057372,0.171110986,46.4435428,52.35222816438599,61.77057372,74.83512141292736,89.83098491,61.77057372,10.569623775014888
195.5,-0.845914498,62.09719399,0.170465756,46.75967279,52.66984849924072,62.09719399,75.19333882753413,90.26023965,62.09719399,10.585445118984007
196.5,-0.860786514,62.41638628,0.169840869,47.06932426,52.980544362349505,62.41638628,75.54392817954663,90.68264001,62.41638628,10.600853285634876
197.5,-0.875652181,62.72809362,0.169237063,47.37223239,53.28415462831515,62.72809362,75.88683087740677,91.09789536,62.72809362,10.615918331837838
198.5,-0.890436283,63.03227756,0.168654971,47.66815456,53.580539206122104,63.03227756,76.22200026991814,91.50570814,63.03227756,10.63070694394575
199.5,-0.905063185,63.32891841,0.168095124,47.9568721,53.869579696118834,63.32891841,76.54940257734576,91.90577541,63.32891841,10.645282392914833
200.5,-0.91945749,63.61801537,0.16755794,48.23819204,54.151180606214695,63.61801537,76.86901642733073,92.29779046,63.61801537,10.659703602285537
201.5,-0.933544683,63.89958662,0.167043722,48.5119486,54.42527006182956,63.89958662,77.18083316458828,92.6814447,63.89958662,10.6740247832662
202.5,-0.947251765,64.17366943,0.166552654,48.77800463,54.69180059046594,64.17366943,77.48485700154737,93.05642962,64.17366943,10.688294960485168
203.5,-0.960507855,64.44032016,0.166084798,49.03625275,54.950749714565966,64.44032016,77.78110510902172,93.42243904,64.44032016,10.702557556828928
204.5,-0.973244762,64.69961427,0.16564009,49.28661635,55.202120557011085,64.69961427,78.06960761120665,93.77917145,64.69961427,10.716849930648083
205.5,-0.985397502,64.95164625,0.165218341,49.52905029,55.44594207639992,64.95164625,78.35040792789458,94.12633257,64.95164625,10.73120323864387
206.5,-0.996904762,65.1965295,0.164819236,49.76354136,55.682269303755994,65.1965295,78.62356283944004,94.46363806,65.1965295,10.745642182041461
207.5,-1.007705555,65.43440186,0.16444238,49.99010333,55.91118356917028,65.43440186,78.8891484574771,94.79080897,65.43440186,10.760188775734825
208.5,-1.017756047,65.66540015,0.164087103,50.2087994,56.13279139887253,65.66540015,79.14723477001026,95.10760779,65.66540015,10.774845277949266
209.5,-1.027002713,65.88970117,0.163752791,50.41970456,56.34722550987136,65.88970117,79.39792806148388,95.41378755,65.88970117,10.789622464743465
210.5,-1.035402243,66.10749114,0.163438661,50.62293176,56.55464284132022,66.10749114,79.64134106771071,95.70913474,66.10749114,10.804519833990962
211.5,-1.042916356,66.31897311,0.163143825,50.81862346,56.75522426166293,66.31897311,79.87760054328244,95.99346235,66.31897311,10.819530943237545
212.5,-1.049511871,66.52436618,0.162867311,51.00695001,56.949172849072724,66.52436618,80.10684855606516,96.26661385,66.52436618,10.834644635715941
213.5,-1.055160732,66.72390443,0.162608072,51.18810764,57.13671248904634,66.72390443,80.32924224312882,96.52846743,66.72390443,10.84984545567456
214.5,-1.059840019,66.91783563,0.162365006,51.36231608,57.318085723661596,66.91783563,80.54495445387255,96.77894046,66.91783563,10.865114783571965
215.5,-1.063531973,67.10641956,0.162136973,51.52981582,57.49355142356577,67.10641956,80.7541737057101,97.01799447,67.10641956,10.880431736326392
216.5,-1.066224038,67.28992603,0.161922819,51.69086489,57.66338185828911,67.28992603,80.95710456607281,97.24564034,67.28992603,10.895774513079079
217.5,-1.067908908,67.46863255,0.161721398,51.8457352,57.82785956517481,67.46863255,81.15396745935377,97.46194398,67.46863255,10.911121577134303
